pickup_date,pickup_month,affiliated_base,trips
2015-04-03,2015-04,B02830,7
2015-04-03,2015-04,B02833,26
2015-04-03,2015-04,B02834,12
2015-04-03,2015-04,B02835,44
2015-04-03,2015-04,B02836,34
2015-04-03,2015-04,B02846,14
2015-04-03,2015-04,B02847,21
2015-04-04,2015-04,B00013,174
2015-04-04,2015-04,B00014,211
2015-04-04,2015-04,B00035,18
2015-04-04,2015-04,B00053,213
2015-04-04,2015-04,B00083,4
2015-04-04,2015-04,B00111,359
2015-04-04,2015-04,B00202,13
2015-04-04,2015-04,B00235,6
2015-04-04,2015-04,B00254,90
2015-04-04,2015-04,B00271,221
2015-04-04,2015-04,B00272,255
2015-04-04,2015-04,B00277,110
2015-04-04,2015-04,B00280,69
2015-04-04,2015-04,B00296,64
2015-04-04,2015-04,B00381,117
2015-04-04,2015-04,B00411,33
2015-04-04,2015-04,B00412,60
2015-04-04,2015-04,B00446,88
2015-04-04,2015-04,B00448,268
2015-04-04,2015-04,B00477,175
2015-04-04,2015-04,B00608,16
2015-04-04,2015-04,B00628,309
2015-04-04,2015-04,B00789,352
2015-04-04,2015-04,B00888,75
2015-04-04,2015-04,B01087,252
2015-04-04,2015-04,B01183,4
2015-04-04,2015-04,B01197,98
2015-04-04,2015-04,B01367,40
2015-04-04,2015-04,B01779,113
2015-04-04,2015-04,B01803,18
2015-04-04,2015-04,B01875,68
2015-04-04,2015-04,B01899,182
2015-04-04,2015-04,B01912,19
2015-04-04,2015-04,B01949,109
2015-04-04,2015-04,B01985,2
2015-04-04,2015-04,B01998,226
2015-04-04,2015-04,B02003,90
2015-04-04,2015-04,B02005,33
2015-04-04,2015-04,B02022,9
2015-04-04,2015-04,B02067,99
2015-04-04,2015-04,B02096,35
2015-04-04,2015-04,B02101,111
2015-04-04,2015-04,B02110,9
2015-04-04,2015-04,B02133,7
2015-04-04,2015-04,B02160,14
2015-04-04,2015-04,B02202,47
2015-04-04,2015-04,B02207,143
2015-04-04,2015-04,B02216,242
2015-04-04,2015-04,B02225,8
2015-04-04,2015-04,B02240,2
2015-04-04,2015-04,B02256,4
2015-04-04,2015-04,B02306,1
2015-04-04,2015-04,B02330,8
2015-04-04,2015-04,B02334,13
2015-04-04,2015-04,B02342,14
2015-04-04,2015-04,B02345,56
2015-04-04,2015-04,B02352,1
2015-04-04,2015-04,B02356,3
2015-04-04,2015-04,B02360,3
2015-04-04,2015-04,B02373,9
2015-04-04,2015-04,B02376,14
2015-04-04,2015-04,B02401,40
2015-04-04,2015-04,B02408,20
2015-04-04,2015-04,B02418,7
2015-04-04,2015-04,B02429,12
2015-04-04,2015-04,B02447,12
2015-04-04,2015-04,B02453,20
2015-04-04,2015-04,B02459,8
2015-04-04,2015-04,B02469,13
2015-04-04,2015-04,B02472,24
2015-04-04,2015-04,B02492,8
2015-04-04,2015-04,B02507,25
2015-04-04,2015-04,B02510,46
2015-04-04,2015-04,B02518,23
2015-04-04,2015-04,B02532,22
2015-04-04,2015-04,B02534,24
2015-04-04,2015-04,B02579,8
2015-04-04,2015-04,B02587,4
2015-04-04,2015-04,B02588,4
2015-04-04,2015-04,B02598,5856
2015-04-04,2015-04,B02609,32
2015-04-04,2015-04,B02617,9463
2015-04-04,2015-04,B02630,14
2015-04-04,2015-04,B02637,25
2015-04-04,2015-04,B02642,6
2015-04-04,2015-04,B02644,41
2015-04-04,2015-04,B02646,84
2015-04-04,2015-04,B02651,56
2015-04-04,2015-04,B02664,9
2015-04-04,2015-04,B02680,9
2015-04-04,2015-04,B02682,15513
2015-04-04,2015-04,B02686,27
2015-04-04,2015-04,B02699,21
2015-04-04,2015-04,B02700,4
2015-04-04,2015-04,B02701,1
2015-04-04,2015-04,B02711,10
2015-04-04,2015-04,B02715,81
2015-04-04,2015-04,B02723,20
2015-04-04,2015-04,B02725,20
2015-04-04,2015-04,B02729,737
2015-04-04,2015-04,B02732,12
2015-04-04,2015-04,B02739,11
2015-04-04,2015-04,B02747,19
2015-04-04,2015-04,B02749,90
2015-04-04,2015-04,B02763,24
2015-04-04,2015-04,B02764,22599
2015-04-04,2015-04,B02765,7096
2015-04-04,2015-04,B02769,47
2015-04-04,2015-04,B02770,27
2015-04-04,2015-04,B02771,5
2015-04-04,2015-04,B02772,16
2015-04-04,2015-04,B02774,324
2015-04-04,2015-04,B02775,1
2015-04-04,2015-04,B02776,6
2015-04-04,2015-04,B02783,2
2015-04-04,2015-04,B02787,10
2015-04-04,2015-04,B02788,302
2015-04-04,2015-04,B02789,344
2015-04-04,2015-04,B02795,17
2015-04-04,2015-04,B02800,13
2015-04-04,2015-04,B02806,28
2015-04-04,2015-04,B02809,19
2015-04-04,2015-04,B02810,20
2015-04-04,2015-04,B02815,21
2015-04-04,2015-04,B02817,4
2015-04-04,2015-04,B02818,146
2015-04-04,2015-04,B02820,12
2015-04-04,2015-04,B02821,44
2015-04-04,2015-04,B02822,7
2015-04-04,2015-04,B02825,23
2015-04-04,2015-04,B02829,6
2015-04-04,2015-04,B02833,16
2015-04-04,2015-04,B02834,10
2015-04-04,2015-04,B02835,52
2015-04-04,2015-04,B02836,36
2015-04-04,2015-04,B02846,2
2015-04-04,2015-04,B02847,23
2015-04-05,2015-04,B00013,136
2015-04-05,2015-04,B00014,168
2015-04-05,2015-04,B00035,9
2015-04-05,2015-04,B00053,175
2015-04-05,2015-04,B00083,17
2015-04-05,2015-04,B00111,446
2015-04-05,2015-04,B00202,9
2015-04-05,2015-04,B00235,16
2015-04-05,2015-04,B00254,66
2015-04-05,2015-04,B00271,182
2015-04-05,2015-04,B00272,210
2015-04-05,2015-04,B00277,81
2015-04-05,2015-04,B00280,102
2015-04-05,2015-04,B00296,43
2015-04-05,2015-04,B00381,113
2015-04-05,2015-04,B00411,33
2015-04-05,2015-04,B00412,51
2015-04-05,2015-04,B00446,115
2015-04-05,2015-04,B00448,300
2015-04-05,2015-04,B00477,114
2015-04-05,2015-04,B00608,19
2015-04-05,2015-04,B00628,229
2015-04-05,2015-04,B00789,372
2015-04-05,2015-04,B00888,68
2015-04-05,2015-04,B01087,255
2015-04-05,2015-04,B01183,34
2015-04-05,2015-04,B01197,94
2015-04-05,2015-04,B01309,5
2015-04-05,2015-04,B01367,41
2015-04-05,2015-04,B01779,67
2015-04-05,2015-04,B01803,18
2015-04-05,2015-04,B01875,36
2015-04-05,2015-04,B01899,188
2015-04-05,2015-04,B01912,29
2015-04-05,2015-04,B01949,125
2015-04-05,2015-04,B01985,7
2015-04-05,2015-04,B01998,264
2015-04-05,2015-04,B02003,47
2015-04-05,2015-04,B02005,20
2015-04-05,2015-04,B02022,7
2015-04-05,2015-04,B02067,100
2015-04-05,2015-04,B02096,19
2015-04-05,2015-04,B02101,96
2015-04-05,2015-04,B02110,9
2015-04-05,2015-04,B02160,3
2015-04-05,2015-04,B02202,35
2015-04-05,2015-04,B02207,155
2015-04-05,2015-04,B02216,196
2015-04-05,2015-04,B02225,12
2015-04-05,2015-04,B02306,7
2015-04-05,2015-04,B02330,6
2015-04-05,2015-04,B02342,4
2015-04-05,2015-04,B02345,67
2015-04-05,2015-04,B02373,9
2015-04-05,2015-04,B02376,12
2015-04-05,2015-04,B02401,13
2015-04-05,2015-04,B02408,18
2015-04-05,2015-04,B02429,29
2015-04-05,2015-04,B02447,7
2015-04-05,2015-04,B02453,34
2015-04-05,2015-04,B02469,7
2015-04-05,2015-04,B02472,29
2015-04-05,2015-04,B02492,11
2015-04-05,2015-04,B02507,22
2015-04-05,2015-04,B02510,32
2015-04-05,2015-04,B02518,10
2015-04-05,2015-04,B02532,15
2015-04-05,2015-04,B02534,33
2015-04-05,2015-04,B02579,19
2015-04-05,2015-04,B02588,7
2015-04-05,2015-04,B02598,5013
2015-04-05,2015-04,B02608,2
2015-04-05,2015-04,B02609,5
2015-04-05,2015-04,B02612,1
2015-04-05,2015-04,B02617,7987
2015-04-05,2015-04,B02637,16
2015-04-05,2015-04,B02642,4
2015-04-05,2015-04,B02644,27
2015-04-05,2015-04,B02646,48
2015-04-05,2015-04,B02651,51
2015-04-05,2015-04,B02664,5
2015-04-05,2015-04,B02680,18
2015-04-05,2015-04,B02682,12840
2015-04-05,2015-04,B02686,26
2015-04-05,2015-04,B02699,37
2015-04-05,2015-04,B02700,5
2015-04-05,2015-04,B02701,1
2015-04-05,2015-04,B02711,4
2015-04-05,2015-04,B02715,74
2015-04-05,2015-04,B02723,16
2015-04-05,2015-04,B02725,9
2015-04-05,2015-04,B02729,628
2015-04-05,2015-04,B02732,7
2015-04-05,2015-04,B02739,8
2015-04-05,2015-04,B02747,15
2015-04-05,2015-04,B02749,93
2015-04-05,2015-04,B02763,21
2015-04-05,2015-04,B02764,19051
2015-04-05,2015-04,B02765,5748
2015-04-05,2015-04,B02769,26
2015-04-05,2015-04,B02770,31
2015-04-05,2015-04,B02771,3
2015-04-05,2015-04,B02774,261
2015-04-05,2015-04,B02776,1
2015-04-05,2015-04,B02783,1
2015-04-05,2015-04,B02787,2
2015-04-05,2015-04,B02788,269
2015-04-05,2015-04,B02789,318
2015-04-05,2015-04,B02795,15
2015-04-05,2015-04,B02800,25
2015-04-05,2015-04,B02806,25
2015-04-05,2015-04,B02810,12
2015-04-05,2015-04,B02815,28
2015-04-05,2015-04,B02817,2
2015-04-05,2015-04,B02818,91
2015-04-05,2015-04,B02820,2
2015-04-05,2015-04,B02821,19
2015-04-05,2015-04,B02822,14
2015-04-05,2015-04,B02825,9
2015-04-05,2015-04,B02826,7
2015-04-05,2015-04,B02829,5
2015-04-05,2015-04,B02833,3
2015-04-05,2015-04,B02834,16
2015-04-05,2015-04,B02835,22
2015-04-05,2015-04,B02836,35
2015-04-05,2015-04,B02846,13
2015-04-05,2015-04,B02847,15
2015-04-06,2015-04,B00013,152
2015-04-06,2015-04,B00014,163
2015-04-06,2015-04,B00035,21
2015-04-06,2015-04,B00053,181
2015-04-06,2015-04,B00083,3
2015-04-06,2015-04,B00111,386
2015-04-06,2015-04,B00202,7
2015-04-06,2015-04,B00235,6
2015-04-06,2015-04,B00254,11
2015-04-06,2015-04,B00271,192
2015-04-06,2015-04,B00272,299
2015-04-06,2015-04,B00277,72
2015-04-06,2015-04,B00280,117
2015-04-06,2015-04,B00296,78
2015-04-06,2015-04,B00381,141
2015-04-06,2015-04,B00411,33
2015-04-06,2015-04,B00412,76
2015-04-06,2015-04,B00446,119
2015-04-06,2015-04,B00448,352
2015-04-06,2015-04,B00477,167
2015-04-06,2015-04,B00608,31
2015-04-06,2015-04,B00628,201
2015-04-06,2015-04,B00789,308
2015-04-06,2015-04,B00888,67
2015-04-06,2015-04,B01087,312
2015-04-06,2015-04,B01183,13
2015-04-06,2015-04,B01197,94
2015-04-06,2015-04,B01309,6
2015-04-06,2015-04,B01367,55
2015-04-06,2015-04,B01779,54
2015-04-06,2015-04,B01803,8
2015-04-06,2015-04,B01875,51
2015-04-06,2015-04,B01899,182
2015-04-06,2015-04,B01912,6
2015-04-06,2015-04,B01949,78
2015-04-06,2015-04,B01985,14
2015-04-06,2015-04,B01998,323
2015-04-06,2015-04,B02003,79
2015-04-06,2015-04,B02005,14
2015-04-06,2015-04,B02022,28
2015-04-06,2015-04,B02067,102
2015-04-06,2015-04,B02096,20
2015-04-06,2015-04,B02101,75
2015-04-06,2015-04,B02110,7
2015-04-06,2015-04,B02133,15
2015-04-06,2015-04,B02160,16
2015-04-06,2015-04,B02202,36
2015-04-06,2015-04,B02207,42
2015-04-06,2015-04,B02216,169
2015-04-06,2015-04,B02225,13
2015-04-06,2015-04,B02256,4
2015-04-06,2015-04,B02302,5
2015-04-06,2015-04,B02306,15
2015-04-06,2015-04,B02330,6
2015-04-06,2015-04,B02331,2
2015-04-06,2015-04,B02334,3
2015-04-06,2015-04,B02342,17
2015-04-06,2015-04,B02345,41
2015-04-06,2015-04,B02373,19
2015-04-06,2015-04,B02376,11
2015-04-06,2015-04,B02401,44
2015-04-06,2015-04,B02408,6
2015-04-06,2015-04,B02418,2
2015-04-06,2015-04,B02429,8
2015-04-06,2015-04,B02447,5
2015-04-06,2015-04,B02453,29
2015-04-06,2015-04,B02459,2
2015-04-06,2015-04,B02472,19
2015-04-06,2015-04,B02492,3
2015-04-06,2015-04,B02507,26
2015-04-06,2015-04,B02510,55
2015-04-06,2015-04,B02518,10
2015-04-06,2015-04,B02532,8
2015-04-06,2015-04,B02534,26
2015-04-06,2015-04,B02579,21
2015-04-06,2015-04,B02587,1
2015-04-06,2015-04,B02588,6
2015-04-06,2015-04,B02598,4827
2015-04-06,2015-04,B02608,3
2015-04-06,2015-04,B02609,9
2015-04-06,2015-04,B02617,7198
2015-04-06,2015-04,B02637,14
2015-04-06,2015-04,B02642,8
2015-04-06,2015-04,B02644,30
2015-04-06,2015-04,B02646,25
2015-04-06,2015-04,B02651,26
2015-04-06,2015-04,B02664,22
2015-04-06,2015-04,B02680,3
2015-04-06,2015-04,B02682,12275
2015-04-06,2015-04,B02686,23
2015-04-06,2015-04,B02699,16
2015-04-06,2015-04,B02700,20
2015-04-06,2015-04,B02701,1
2015-04-06,2015-04,B02711,2
2015-04-06,2015-04,B02712,7
2015-04-06,2015-04,B02715,128
2015-04-06,2015-04,B02723,2
2015-04-06,2015-04,B02725,2
2015-04-06,2015-04,B02729,648
2015-04-06,2015-04,B02732,6
2015-04-06,2015-04,B02739,6
2015-04-06,2015-04,B02747,7
2015-04-06,2015-04,B02749,80
2015-04-06,2015-04,B02763,17
2015-04-06,2015-04,B02764,16153
2015-04-06,2015-04,B02765,5359
2015-04-06,2015-04,B02769,34
2015-04-06,2015-04,B02770,25
2015-04-06,2015-04,B02771,13
2015-04-06,2015-04,B02774,317
2015-04-06,2015-04,B02775,2
2015-04-06,2015-04,B02776,3
2015-04-06,2015-04,B02783,8
2015-04-06,2015-04,B02787,10
2015-04-06,2015-04,B02788,254
2015-04-06,2015-04,B02789,285
2015-04-06,2015-04,B02795,8
2015-04-06,2015-04,B02800,5
2015-04-06,2015-04,B02806,5
2015-04-06,2015-04,B02809,2
2015-04-06,2015-04,B02810,4
2015-04-06,2015-04,B02814,13
2015-04-06,2015-04,B02815,10
2015-04-06,2015-04,B02817,15
2015-04-06,2015-04,B02818,67
2015-04-06,2015-04,B02820,13
2015-04-06,2015-04,B02821,17
2015-04-06,2015-04,B02822,15
2015-04-06,2015-04,B02824,1
2015-04-06,2015-04,B02825,13
2015-04-06,2015-04,B02826,10
2015-04-06,2015-04,B02829,4
2015-04-06,2015-04,B02830,2
2015-04-06,2015-04,B02833,6
2015-04-06,2015-04,B02834,4
2015-04-06,2015-04,B02835,42
2015-04-06,2015-04,B02836,35
2015-04-06,2015-04,B02846,6
2015-04-06,2015-04,B02847,11
2015-04-07,2015-04,B00013,156
2015-04-07,2015-04,B00014,186
2015-04-07,2015-04,B00035,15
2015-04-07,2015-04,B00053,206
2015-04-07,2015-04,B00083,9
2015-04-07,2015-04,B00111,438
2015-04-07,2015-04,B00202,2
2015-04-07,2015-04,B00235,7
2015-04-07,2015-04,B00254,31
2015-04-07,2015-04,B00271,238
2015-04-07,2015-04,B00272,336
2015-04-07,2015-04,B00277,103
2015-04-07,2015-04,B00280,141
2015-04-07,2015-04,B00296,87
2015-04-07,2015-04,B00381,135
2015-04-07,2015-04,B00411,50
2015-04-07,2015-04,B00412,70
2015-04-07,2015-04,B00446,123
2015-04-07,2015-04,B00448,420
2015-04-07,2015-04,B00477,157
2015-04-07,2015-04,B00608,28
2015-04-07,2015-04,B00628,293
2015-04-07,2015-04,B00789,354
2015-04-07,2015-04,B00888,80
2015-04-07,2015-04,B01087,317
2015-04-07,2015-04,B01183,30
2015-04-07,2015-04,B01197,173
2015-04-07,2015-04,B01309,11
2015-04-07,2015-04,B01367,52
2015-04-07,2015-04,B01779,73
2015-04-07,2015-04,B01803,34
2015-04-07,2015-04,B01875,69
2015-04-07,2015-04,B01899,149
2015-04-07,2015-04,B01912,13
2015-04-07,2015-04,B01949,102
2015-04-07,2015-04,B01985,15
2015-04-07,2015-04,B01990,1
2015-04-07,2015-04,B01998,299
2015-04-07,2015-04,B02003,125
2015-04-07,2015-04,B02005,17
2015-04-07,2015-04,B02022,21
2015-04-07,2015-04,B02067,81
2015-04-07,2015-04,B02096,19
2015-04-07,2015-04,B02101,85
2015-04-07,2015-04,B02110,19
2015-04-07,2015-04,B02133,22
2015-04-07,2015-04,B02160,19
2015-04-07,2015-04,B02202,41
2015-04-07,2015-04,B02207,123
2015-04-07,2015-04,B02216,182
2015-04-07,2015-04,B02225,16
2015-04-07,2015-04,B02254,4
2015-04-07,2015-04,B02256,5
2015-04-07,2015-04,B02302,5
2015-04-07,2015-04,B02306,7
2015-04-07,2015-04,B02330,6
2015-04-07,2015-04,B02342,18
2015-04-07,2015-04,B02345,70
2015-04-07,2015-04,B02352,1
2015-04-07,2015-04,B02373,7
2015-04-07,2015-04,B02376,6
2015-04-07,2015-04,B02401,28
2015-04-07,2015-04,B02408,11
2015-04-07,2015-04,B02418,1
2015-04-07,2015-04,B02429,19
2015-04-07,2015-04,B02447,10
2015-04-07,2015-04,B02453,22
2015-04-07,2015-04,B02469,8
2015-04-07,2015-04,B02472,11
2015-04-07,2015-04,B02492,10
2015-04-07,2015-04,B02507,27
2015-04-07,2015-04,B02510,47
2015-04-07,2015-04,B02518,16
2015-04-07,2015-04,B02532,12
2015-04-07,2015-04,B02534,32
2015-04-07,2015-04,B02579,11
2015-04-07,2015-04,B02587,3
2015-04-07,2015-04,B02588,2
2015-04-07,2015-04,B02598,6263
2015-04-07,2015-04,B02608,2
2015-04-07,2015-04,B02609,30
2015-04-07,2015-04,B02617,9788
2015-04-07,2015-04,B02630,4
2015-04-07,2015-04,B02637,14
2015-04-07,2015-04,B02642,6
2015-04-07,2015-04,B02644,28
2015-04-07,2015-04,B02646,29
2015-04-07,2015-04,B02651,63
2015-04-07,2015-04,B02664,20
2015-04-07,2015-04,B02680,8
2015-04-07,2015-04,B02682,15131
2015-04-07,2015-04,B02686,15
2015-04-07,2015-04,B02699,9
2015-04-07,2015-04,B02700,12
2015-04-07,2015-04,B02711,10
2015-04-07,2015-04,B02712,6
2015-04-07,2015-04,B02715,156
2015-04-07,2015-04,B02725,1
2015-04-07,2015-04,B02729,786
2015-04-07,2015-04,B02732,13
2015-04-07,2015-04,B02739,6
2015-04-07,2015-04,B02747,4
2015-04-07,2015-04,B02749,96
2015-04-07,2015-04,B02763,8
2015-04-07,2015-04,B02764,21293
2015-04-07,2015-04,B02765,6547
2015-04-07,2015-04,B02769,37
2015-04-07,2015-04,B02770,22
2015-04-07,2015-04,B02771,15
2015-04-07,2015-04,B02772,16
2015-04-07,2015-04,B02774,336
2015-04-07,2015-04,B02775,4
2015-04-07,2015-04,B02776,9
2015-04-07,2015-04,B02783,11
2015-04-07,2015-04,B02787,22
2015-04-07,2015-04,B02788,363
2015-04-07,2015-04,B02789,317
2015-04-07,2015-04,B02795,23
2015-04-07,2015-04,B02800,17
2015-04-07,2015-04,B02806,11
2015-04-07,2015-04,B02809,6
2015-04-07,2015-04,B02810,17
2015-04-07,2015-04,B02814,11
2015-04-07,2015-04,B02815,7
2015-04-07,2015-04,B02817,7
2015-04-07,2015-04,B02818,73
2015-04-07,2015-04,B02820,11
2015-04-07,2015-04,B02821,28
2015-04-07,2015-04,B02822,25
2015-04-07,2015-04,B02825,31
2015-04-07,2015-04,B02826,12
2015-04-07,2015-04,B02829,8
2015-04-07,2015-04,B02834,1
2015-04-07,2015-04,B02835,28
2015-04-07,2015-04,B02836,61
2015-04-07,2015-04,B02846,13
2015-04-07,2015-04,B02847,17
2015-04-08,2015-04,B00013,190
2015-04-08,2015-04,B00014,199
2015-04-08,2015-04,B00035,7
2015-04-08,2015-04,B00053,175
2015-04-08,2015-04,B00083,9
2015-04-08,2015-04,B00111,485
2015-04-08,2015-04,B00202,5
2015-04-08,2015-04,B00235,10
2015-04-08,2015-04,B00254,39
2015-04-08,2015-04,B00271,179
2015-04-08,2015-04,B00272,282
2015-04-08,2015-04,B00277,83
2015-04-08,2015-04,B00280,109
2015-04-08,2015-04,B00296,81
2015-04-08,2015-04,B00381,122
2015-04-08,2015-04,B00411,38
2015-04-08,2015-04,B00412,86
2015-04-08,2015-04,B00446,129
2015-04-08,2015-04,B00448,388
2015-04-08,2015-04,B00477,137
2015-04-08,2015-04,B00608,17
2015-04-08,2015-04,B00628,289
2015-04-08,2015-04,B00789,335
2015-04-08,2015-04,B00888,97
2015-04-08,2015-04,B01087,262
2015-04-08,2015-04,B01183,21
2015-04-08,2015-04,B01197,117
2015-04-08,2015-04,B01309,3
2015-04-08,2015-04,B01367,60
2015-04-08,2015-04,B01779,68
2015-04-08,2015-04,B01803,34
2015-04-08,2015-04,B01875,37
2015-04-08,2015-04,B01899,112
2015-04-08,2015-04,B01912,20
2015-04-08,2015-04,B01949,91
2015-04-08,2015-04,B01985,13
2015-04-08,2015-04,B01998,226
2015-04-08,2015-04,B02003,125
2015-04-08,2015-04,B02005,12
2015-04-08,2015-04,B02022,22
2015-04-08,2015-04,B02067,106
2015-04-08,2015-04,B02096,31
2015-04-08,2015-04,B02101,69
2015-04-08,2015-04,B02110,11
2015-04-08,2015-04,B02133,39
2015-04-08,2015-04,B02160,17
2015-04-08,2015-04,B02202,28
2015-04-08,2015-04,B02207,117
2015-04-08,2015-04,B02216,185
2015-04-08,2015-04,B02225,20
2015-04-08,2015-04,B02240,3
2015-04-08,2015-04,B02254,8
2015-04-08,2015-04,B02256,16
2015-04-08,2015-04,B02302,1
2015-04-08,2015-04,B02306,3
2015-04-08,2015-04,B02330,12
2015-04-08,2015-04,B02331,6
2015-04-08,2015-04,B02334,5
2015-04-08,2015-04,B02342,16
2015-04-08,2015-04,B02345,64
2015-04-08,2015-04,B02360,14
2015-04-08,2015-04,B02373,17
2015-04-08,2015-04,B02376,7
2015-04-08,2015-04,B02401,28
2015-04-08,2015-04,B02408,16
2015-04-08,2015-04,B02429,1
2015-04-08,2015-04,B02447,10
2015-04-08,2015-04,B02453,22
2015-04-08,2015-04,B02459,1
2015-04-08,2015-04,B02469,10
2015-04-08,2015-04,B02472,23
2015-04-08,2015-04,B02492,16
2015-04-08,2015-04,B02507,24
2015-04-08,2015-04,B02510,47
2015-04-08,2015-04,B02518,13
2015-04-08,2015-04,B02532,12
2015-04-08,2015-04,B02534,8
2015-04-08,2015-04,B02579,8
2015-04-08,2015-04,B02588,3
2015-04-08,2015-04,B02598,6952
2015-04-08,2015-04,B02609,25
2015-04-08,2015-04,B02612,1
2015-04-08,2015-04,B02617,9998
2015-04-08,2015-04,B02630,1
2015-04-08,2015-04,B02637,20
2015-04-08,2015-04,B02642,10
2015-04-08,2015-04,B02644,29
2015-04-08,2015-04,B02646,33
2015-04-08,2015-04,B02651,32
2015-04-08,2015-04,B02664,9
2015-04-08,2015-04,B02680,14
2015-04-08,2015-04,B02682,16159
2015-04-08,2015-04,B02686,14
2015-04-08,2015-04,B02699,13
2015-04-08,2015-04,B02700,12
2015-04-08,2015-04,B02711,7
2015-04-08,2015-04,B02712,4
2015-04-08,2015-04,B02715,135
2015-04-08,2015-04,B02725,6
2015-04-08,2015-04,B02729,921
2015-04-08,2015-04,B02732,10
2015-04-08,2015-04,B02739,8
2015-04-08,2015-04,B02747,7
2015-04-08,2015-04,B02749,107
2015-04-08,2015-04,B02763,19
2015-04-08,2015-04,B02764,22665
2015-04-08,2015-04,B02765,7425
2015-04-08,2015-04,B02769,42
2015-04-08,2015-04,B02770,29
2015-04-08,2015-04,B02771,18
2015-04-08,2015-04,B02772,18
2015-04-08,2015-04,B02774,392
2015-04-08,2015-04,B02775,4
2015-04-08,2015-04,B02783,6
2015-04-08,2015-04,B02787,16
2015-04-08,2015-04,B02788,382
2015-04-08,2015-04,B02789,294
2015-04-08,2015-04,B02795,19
2015-04-08,2015-04,B02800,4
2015-04-08,2015-04,B02806,15
2015-04-08,2015-04,B02809,8
2015-04-08,2015-04,B02810,21
2015-04-08,2015-04,B02814,9
2015-04-08,2015-04,B02815,29
2015-04-08,2015-04,B02817,1
2015-04-08,2015-04,B02818,97
2015-04-08,2015-04,B02820,9
2015-04-08,2015-04,B02821,39
2015-04-08,2015-04,B02822,16
2015-04-08,2015-04,B02825,26
2015-04-08,2015-04,B02826,1
2015-04-08,2015-04,B02833,22
2015-04-08,2015-04,B02834,13
2015-04-08,2015-04,B02835,32
2015-04-08,2015-04,B02836,54
2015-04-08,2015-04,B02846,10
2015-04-08,2015-04,B02847,10
2015-04-09,2015-04,B00013,203
2015-04-09,2015-04,B00014,223
2015-04-09,2015-04,B00035,19
2015-04-09,2015-04,B00053,194
2015-04-09,2015-04,B00083,5
2015-04-09,2015-04,B00111,418
2015-04-09,2015-04,B00202,4
2015-04-09,2015-04,B00235,15
2015-04-09,2015-04,B00236,2
2015-04-09,2015-04,B00254,42
2015-04-09,2015-04,B00271,208
2015-04-09,2015-04,B00272,287
2015-04-09,2015-04,B00277,73
2015-04-09,2015-04,B00280,102
2015-04-09,2015-04,B00296,81
2015-04-09,2015-04,B00381,132
2015-04-09,2015-04,B00411,43
2015-04-09,2015-04,B00412,94
2015-04-09,2015-04,B00446,145
2015-04-09,2015-04,B00448,386
2015-04-09,2015-04,B00477,150
2015-04-09,2015-04,B00608,31
2015-04-09,2015-04,B00628,291
2015-04-09,2015-04,B00789,346
2015-04-09,2015-04,B00888,107
2015-04-09,2015-04,B01087,274
2015-04-09,2015-04,B01183,30
2015-04-09,2015-04,B01197,132
2015-04-09,2015-04,B01309,11
2015-04-09,2015-04,B01367,99
2015-04-09,2015-04,B01779,62
2015-04-09,2015-04,B01803,39
2015-04-09,2015-04,B01875,66
2015-04-09,2015-04,B01899,144
2015-04-09,2015-04,B01912,23
2015-04-09,2015-04,B01949,126
2015-04-09,2015-04,B01985,27
2015-04-09,2015-04,B01998,277
2015-04-09,2015-04,B02003,161
2015-04-09,2015-04,B02005,24
2015-04-09,2015-04,B02022,21
2015-04-09,2015-04,B02067,102
2015-04-09,2015-04,B02096,36
2015-04-09,2015-04,B02101,59
2015-04-09,2015-04,B02110,4
2015-04-09,2015-04,B02133,17
2015-04-09,2015-04,B02160,13
2015-04-09,2015-04,B02202,47
2015-04-09,2015-04,B02207,128
2015-04-09,2015-04,B02216,254
2015-04-09,2015-04,B02225,10
2015-04-09,2015-04,B02240,3
2015-04-09,2015-04,B02254,8
2015-04-09,2015-04,B02256,9
2015-04-09,2015-04,B02306,6
2015-04-09,2015-04,B02330,9
2015-04-09,2015-04,B02331,5
2015-04-09,2015-04,B02334,13
2015-04-09,2015-04,B02342,17
2015-04-09,2015-04,B02345,81
2015-04-09,2015-04,B02360,4
2015-04-09,2015-04,B02373,12
2015-04-09,2015-04,B02376,18
2015-04-09,2015-04,B02401,34
2015-04-09,2015-04,B02408,27
2015-04-09,2015-04,B02418,1
2015-04-09,2015-04,B02429,10
2015-04-09,2015-04,B02447,10
2015-04-09,2015-04,B02453,33
2015-04-09,2015-04,B02469,15
2015-04-09,2015-04,B02472,21
2015-04-09,2015-04,B02492,16
2015-04-09,2015-04,B02507,24
2015-04-09,2015-04,B02510,14
2015-04-09,2015-04,B02518,11
2015-04-09,2015-04,B02532,3
2015-04-09,2015-04,B02534,23
2015-04-09,2015-04,B02550,1
2015-04-09,2015-04,B02579,13
2015-04-09,2015-04,B02587,2
2015-04-09,2015-04,B02588,11
2015-04-09,2015-04,B02598,7270
2015-04-09,2015-04,B02608,2
2015-04-09,2015-04,B02609,45
2015-04-09,2015-04,B02612,2
2015-04-09,2015-04,B02617,11103
2015-04-09,2015-04,B02630,2
2015-04-09,2015-04,B02637,22
2015-04-09,2015-04,B02642,6
2015-04-09,2015-04,B02644,37
2015-04-09,2015-04,B02646,32
