pickup_date,pickup_month,base,base_name,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2014-09-10,2014-09,B02598,Hinter,8802,2014,9,September,Wednesday,2,2014-09-08,False,False,False,,False,,False,3,76.3,61.4,68.85,78.4,61.9,70.15,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-09-10,2014-09,B02617,Weiter,13582,2014,9,September,Wednesday,2,2014-09-08,False,False,False,,False,,False,3,76.3,61.4,68.85,78.4,61.9,70.15,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-09-10,2014-09,B02682,Schmecken,6859,2014,9,September,Wednesday,2,2014-09-08,False,False,False,,False,,False,3,76.3,61.4,68.85,78.4,61.9,70.15,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-09-10,2014-09,B02764,Danach-NY,5293,2014,9,September,Wednesday,2,2014-09-08,False,False,False,,False,,False,3,76.3,61.4,68.85,78.4,61.9,70.15,0.0,0.0,0.0,0.0,7.2,False,False,False
2014-09-11,2014-09,B02512,Unter,1365,2014,9,September,Thursday,3,2014-09-08,False,False,False,,False,,False,51,83.5,66.5,75.0,86.2,67.8,77.0,0.008,0.008,0.0,1.0,12.9,True,False,True
2014-09-11,2014-09,B02598,Hinter,8954,2014,9,September,Thursday,3,2014-09-08,False,False,False,,False,,False,51,83.5,66.5,75.0,86.2,67.8,77.0,0.008,0.008,0.0,1.0,12.9,True,False,True
2014-09-11,2014-09,B02617,Weiter,13518,2014,9,September,Thursday,3,2014-09-08,False,False,False,,False,,False,51,83.5,66.5,75.0,86.2,67.8,77.0,0.008,0.008,0.0,1.0,12.9,True,False,True
2014-09-11,2014-09,B02682,Schmecken,7202,2014,9,September,Thursday,3,2014-09-08,False,False,False,,False,,False,51,83.5,66.5,75.0,86.2,67.8,77.0,0.008,0.008,0.0,1.0,12.9,True,False,True
2014-09-11,2014-09,B02764,Danach-NY,5400,2014,9,September,Thursday,3,2014-09-08,False,False,False,,False,,False,51,83.5,66.5,75.0,86.2,67.8,77.0,0.008,0.008,0.0,1.0,12.9,True,False,True
2014-09-12,2014-09,B02512,Unter,1423,2014,9,September,Friday,4,2014-09-08,False,False,False,,False,,False,3,76.1,60.5,68.3,75.4,57.8,66.6,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-09-12,2014-09,B02598,Hinter,9690,2014,9,September,Friday,4,2014-09-08,False,False,False,,False,,False,3,76.1,60.5,68.3,75.4,57.8,66.6,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-09-12,2014-09,B02617,Weiter,14597,2014,9,September,Friday,4,2014-09-08,False,False,False,,False,,False,3,76.1,60.5,68.3,75.4,57.8,66.6,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-09-12,2014-09,B02682,Schmecken,7593,2014,9,September,Friday,4,2014-09-08,False,False,False,,False,,False,3,76.1,60.5,68.3,75.4,57.8,66.6,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-09-12,2014-09,B02764,Danach-NY,6237,2014,9,September,Friday,4,2014-09-08,False,False,False,,False,,False,3,76.1,60.5,68.3,75.4,57.8,66.6,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-09-13,2014-09,B02512,Unter,1426,2014,9,September,Saturday,5,2014-09-08,True,False,False,,False,,False,63,67.9,59.1,63.5,67.3,55.9,61.599999999999994,0.311,0.311,0.0,8.0,11.5,True,False,True
2014-09-13,2014-09,B02598,Hinter,10438,2014,9,September,Saturday,5,2014-09-08,True,False,False,,False,,False,63,67.9,59.1,63.5,67.3,55.9,61.599999999999994,0.311,0.311,0.0,8.0,11.5,True,False,True
2014-09-13,2014-09,B02617,Weiter,15692,2014,9,September,Saturday,5,2014-09-08,True,False,False,,False,,False,63,67.9,59.1,63.5,67.3,55.9,61.599999999999994,0.311,0.311,0.0,8.0,11.5,True,False,True
2014-09-13,2014-09,B02682,Schmecken,8207,2014,9,September,Saturday,5,2014-09-08,True,False,False,,False,,False,63,67.9,59.1,63.5,67.3,55.9,61.599999999999994,0.311,0.311,0.0,8.0,11.5,True,False,True
2014-09-13,2014-09,B02764,Danach-NY,7442,2014,9,September,Saturday,5,2014-09-08,True,False,False,,False,,False,63,67.9,59.1,63.5,67.3,55.9,61.599999999999994,0.311,0.311,0.0,8.0,11.5,True,False,True
2014-09-14,2014-09,B02512,Unter,846,2014,9,September,Sunday,6,2014-09-08,True,False,False,,False,,False,3,68.6,52.4,60.5,67.6,49.1,58.349999999999994,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-09-14,2014-09,B02598,Hinter,6384,2014,9,September,Sunday,6,2014-09-08,True,False,False,,False,,False,3,68.6,52.4,60.5,67.6,49.1,58.349999999999994,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-09-14,2014-09,B02617,Weiter,10581,2014,9,September,Sunday,6,2014-09-08,True,False,False,,False,,False,3,68.6,52.4,60.5,67.6,49.1,58.349999999999994,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-09-14,2014-09,B02682,Schmecken,5317,2014,9,September,Sunday,6,2014-09-08,True,False,False,,False,,False,3,68.6,52.4,60.5,67.6,49.1,58.349999999999994,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-09-14,2014-09,B02764,Danach-NY,4994,2014,9,September,Sunday,6,2014-09-08,True,False,False,,False,,False,3,68.6,52.4,60.5,67.6,49.1,58.349999999999994,0.0,0.0,0.0,0.0,9.6,False,False,False
2014-09-15,2014-09,B02512,Unter,1083,2014,9,September,Monday,0,2014-09-15,False,False,False,,False,,False,3,69.7,51.8,60.75,68.4,48.1,58.25,0.0,0.0,0.0,0.0,7.7,False,False,False
2014-09-15,2014-09,B02598,Hinter,6920,2014,9,September,Monday,0,2014-09-15,False,False,False,,False,,False,3,69.7,51.8,60.75,68.4,48.1,58.25,0.0,0.0,0.0,0.0,7.7,False,False,False
2014-09-15,2014-09,B02617,Weiter,10831,2014,9,September,Monday,0,2014-09-15,False,False,False,,False,,False,3,69.7,51.8,60.75,68.4,48.1,58.25,0.0,0.0,0.0,0.0,7.7,False,False,False
2014-09-15,2014-09,B02682,Schmecken,5780,2014,9,September,Monday,0,2014-09-15,False,False,False,,False,,False,3,69.7,51.8,60.75,68.4,48.1,58.25,0.0,0.0,0.0,0.0,7.7,False,False,False
2014-09-15,2014-09,B02764,Danach-NY,4840,2014,9,September,Monday,0,2014-09-15,False,False,False,,False,,False,3,69.7,51.8,60.75,68.4,48.1,58.25,0.0,0.0,0.0,0.0,7.7,False,False,False
2014-09-16,2014-09,B02512,Unter,1339,2014,9,September,Tuesday,1,2014-09-15,False,False,False,,False,,False,51,69.2,56.1,62.650000000000006,68.1,56.6,62.349999999999994,0.004,0.004,0.0,1.0,6.1,True,False,True
2014-09-16,2014-09,B02598,Hinter,8654,2014,9,September,Tuesday,1,2014-09-15,False,False,False,,False,,False,51,69.2,56.1,62.650000000000006,68.1,56.6,62.349999999999994,0.004,0.004,0.0,1.0,6.1,True,False,True
2014-09-16,2014-09,B02617,Weiter,12973,2014,9,September,Tuesday,1,2014-09-15,False,False,False,,False,,False,51,69.2,56.1,62.650000000000006,68.1,56.6,62.349999999999994,0.004,0.004,0.0,1.0,6.1,True,False,True
2014-09-16,2014-09,B02682,Schmecken,6972,2014,9,September,Tuesday,1,2014-09-15,False,False,False,,False,,False,51,69.2,56.1,62.650000000000006,68.1,56.6,62.349999999999994,0.004,0.004,0.0,1.0,6.1,True,False,True
2014-09-16,2014-09,B02764,Danach-NY,6154,2014,9,September,Tuesday,1,2014-09-15,False,False,False,,False,,False,51,69.2,56.1,62.650000000000006,68.1,56.6,62.349999999999994,0.004,0.004,0.0,1.0,6.1,True,False,True
2014-09-17,2014-09,B02512,Unter,1158,2014,9,September,Wednesday,2,2014-09-15,False,False,False,,False,,False,3,71.0,52.0,61.5,69.1,50.4,59.75,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-09-17,2014-09,B02598,Hinter,8231,2014,9,September,Wednesday,2,2014-09-15,False,False,False,,False,,False,3,71.0,52.0,61.5,69.1,50.4,59.75,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-09-17,2014-09,B02617,Weiter,13106,2014,9,September,Wednesday,2,2014-09-15,False,False,False,,False,,False,3,71.0,52.0,61.5,69.1,50.4,59.75,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-09-17,2014-09,B02682,Schmecken,6807,2014,9,September,Wednesday,2,2014-09-15,False,False,False,,False,,False,3,71.0,52.0,61.5,69.1,50.4,59.75,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-09-17,2014-09,B02764,Danach-NY,6229,2014,9,September,Wednesday,2,2014-09-15,False,False,False,,False,,False,3,71.0,52.0,61.5,69.1,50.4,59.75,0.0,0.0,0.0,0.0,5.1,False,False,False
2014-09-18,2014-09,B02512,Unter,1247,2014,9,September,Thursday,3,2014-09-15,False,False,False,,False,,False,2,73.8,51.7,62.75,70.4,50.1,60.25,0.0,0.0,0.0,0.0,6.3,False,False,False
2014-09-18,2014-09,B02598,Hinter,9581,2014,9,September,Thursday,3,2014-09-15,False,False,False,,False,,False,2,73.8,51.7,62.75,70.4,50.1,60.25,0.0,0.0,0.0,0.0,6.3,False,False,False
2014-09-18,2014-09,B02617,Weiter,14615,2014,9,September,Thursday,3,2014-09-15,False,False,False,,False,,False,2,73.8,51.7,62.75,70.4,50.1,60.25,0.0,0.0,0.0,0.0,6.3,False,False,False
2014-09-18,2014-09,B02682,Schmecken,7812,2014,9,September,Thursday,3,2014-09-15,False,False,False,,False,,False,2,73.8,51.7,62.75,70.4,50.1,60.25,0.0,0.0,0.0,0.0,6.3,False,False,False
2014-09-18,2014-09,B02764,Danach-NY,7019,2014,9,September,Thursday,3,2014-09-15,False,False,False,,False,,False,2,73.8,51.7,62.75,70.4,50.1,60.25,0.0,0.0,0.0,0.0,6.3,False,False,False
2014-09-19,2014-09,B02512,Unter,1348,2014,9,September,Friday,4,2014-09-15,False,False,False,,False,,False,3,65.5,55.6,60.55,63.4,50.1,56.75,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-09-19,2014-09,B02598,Hinter,9969,2014,9,September,Friday,4,2014-09-15,False,False,False,,False,,False,3,65.5,55.6,60.55,63.4,50.1,56.75,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-09-19,2014-09,B02617,Weiter,14359,2014,9,September,Friday,4,2014-09-15,False,False,False,,False,,False,3,65.5,55.6,60.55,63.4,50.1,56.75,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-09-19,2014-09,B02682,Schmecken,7905,2014,9,September,Friday,4,2014-09-15,False,False,False,,False,,False,3,65.5,55.6,60.55,63.4,50.1,56.75,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-09-19,2014-09,B02764,Danach-NY,7436,2014,9,September,Friday,4,2014-09-15,False,False,False,,False,,False,3,65.5,55.6,60.55,63.4,50.1,56.75,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-09-20,2014-09,B02512,Unter,1104,2014,9,September,Saturday,5,2014-09-15,True,False,False,,False,,False,51,74.4,57.2,65.80000000000001,71.9,55.6,63.75,0.016,0.016,0.0,1.0,11.0,True,False,True
2014-09-20,2014-09,B02598,Hinter,8896,2014,9,September,Saturday,5,2014-09-15,True,False,False,,False,,False,51,74.4,57.2,65.80000000000001,71.9,55.6,63.75,0.016,0.016,0.0,1.0,11.0,True,False,True
2014-09-20,2014-09,B02617,Weiter,13529,2014,9,September,Saturday,5,2014-09-15,True,False,False,,False,,False,51,74.4,57.2,65.80000000000001,71.9,55.6,63.75,0.016,0.016,0.0,1.0,11.0,True,False,True
2014-09-20,2014-09,B02682,Schmecken,7368,2014,9,September,Saturday,5,2014-09-15,True,False,False,,False,,False,51,74.4,57.2,65.80000000000001,71.9,55.6,63.75,0.016,0.016,0.0,1.0,11.0,True,False,True
2014-09-20,2014-09,B02764,Danach-NY,7967,2014,9,September,Saturday,5,2014-09-15,True,False,False,,False,,False,51,74.4,57.2,65.80000000000001,71.9,55.6,63.75,0.016,0.016,0.0,1.0,11.0,True,False,True
2014-09-21,2014-09,B02512,Unter,834,2014,9,September,Sunday,6,2014-09-15,True,False,False,,False,,False,55,76.3,65.1,70.69999999999999,81.6,68.7,75.15,0.146,0.146,0.0,12.0,7.6,True,False,True
2014-09-21,2014-09,B02598,Hinter,6429,2014,9,September,Sunday,6,2014-09-15,True,False,False,,False,,False,55,76.3,65.1,70.69999999999999,81.6,68.7,75.15,0.146,0.146,0.0,12.0,7.6,True,False,True
2014-09-21,2014-09,B02617,Weiter,10132,2014,9,September,Sunday,6,2014-09-15,True,False,False,,False,,False,55,76.3,65.1,70.69999999999999,81.6,68.7,75.15,0.146,0.146,0.0,12.0,7.6,True,False,True
2014-09-21,2014-09,B02682,Schmecken,5589,2014,9,September,Sunday,6,2014-09-15,True,False,False,,False,,False,55,76.3,65.1,70.69999999999999,81.6,68.7,75.15,0.146,0.146,0.0,12.0,7.6,True,False,True
2014-09-21,2014-09,B02764,Danach-NY,5636,2014,9,September,Sunday,6,2014-09-15,True,False,False,,False,,False,55,76.3,65.1,70.69999999999999,81.6,68.7,75.15,0.146,0.146,0.0,12.0,7.6,True,False,True
2014-09-22,2014-09,B02512,Unter,917,2014,9,September,Monday,0,2014-09-22,False,False,False,,False,,False,2,69.0,56.0,62.5,70.1,50.2,60.15,0.0,0.0,0.0,0.0,12.8,False,False,False
2014-09-22,2014-09,B02598,Hinter,6389,2014,9,September,Monday,0,2014-09-22,False,False,False,,False,,False,2,69.0,56.0,62.5,70.1,50.2,60.15,0.0,0.0,0.0,0.0,12.8,False,False,False
2014-09-22,2014-09,B02617,Weiter,10134,2014,9,September,Monday,0,2014-09-22,False,False,False,,False,,False,2,69.0,56.0,62.5,70.1,50.2,60.15,0.0,0.0,0.0,0.0,12.8,False,False,False
2014-09-22,2014-09,B02682,Schmecken,5506,2014,9,September,Monday,0,2014-09-22,False,False,False,,False,,False,2,69.0,56.0,62.5,70.1,50.2,60.15,0.0,0.0,0.0,0.0,12.8,False,False,False
2014-09-22,2014-09,B02764,Danach-NY,5366,2014,9,September,Monday,0,2014-09-22,False,False,False,,False,,False,2,69.0,56.0,62.5,70.1,50.2,60.15,0.0,0.0,0.0,0.0,12.8,False,False,False
2014-09-23,2014-09,B02512,Unter,866,2014,9,September,Tuesday,1,2014-09-22,False,False,False,,False,,False,1,70.0,48.5,59.25,67.8,45.2,56.5,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-09-23,2014-09,B02598,Hinter,6852,2014,9,September,Tuesday,1,2014-09-22,False,False,False,,False,,False,1,70.0,48.5,59.25,67.8,45.2,56.5,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-09-23,2014-09,B02617,Weiter,10911,2014,9,September,Tuesday,1,2014-09-22,False,False,False,,False,,False,1,70.0,48.5,59.25,67.8,45.2,56.5,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-09-23,2014-09,B02682,Schmecken,5681,2014,9,September,Tuesday,1,2014-09-22,False,False,False,,False,,False,1,70.0,48.5,59.25,67.8,45.2,56.5,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-09-23,2014-09,B02764,Danach-NY,6006,2014,9,September,Tuesday,1,2014-09-22,False,False,False,,False,,False,1,70.0,48.5,59.25,67.8,45.2,56.5,0.0,0.0,0.0,0.0,6.9,False,False,False
2014-09-24,2014-09,B02512,Unter,860,2014,9,September,Wednesday,2,2014-09-22,False,False,False,,False,,False,3,70.0,54.2,62.1,66.6,52.7,59.65,0.0,0.0,0.0,0.0,10.3,False,False,False
2014-09-24,2014-09,B02598,Hinter,7123,2014,9,September,Wednesday,2,2014-09-22,False,False,False,,False,,False,3,70.0,54.2,62.1,66.6,52.7,59.65,0.0,0.0,0.0,0.0,10.3,False,False,False
2014-09-24,2014-09,B02617,Weiter,11114,2014,9,September,Wednesday,2,2014-09-22,False,False,False,,False,,False,3,70.0,54.2,62.1,66.6,52.7,59.65,0.0,0.0,0.0,0.0,10.3,False,False,False
2014-09-24,2014-09,B02682,Schmecken,5826,2014,9,September,Wednesday,2,2014-09-22,False,False,False,,False,,False,3,70.0,54.2,62.1,66.6,52.7,59.65,0.0,0.0,0.0,0.0,10.3,False,False,False
2014-09-24,2014-09,B02764,Danach-NY,6378,2014,9,September,Wednesday,2,2014-09-22,False,False,False,,False,,False,3,70.0,54.2,62.1,66.6,52.7,59.65,0.0,0.0,0.0,0.0,10.3,False,False,False
2014-09-25,2014-09,B02512,Unter,1015,2014,9,September,Thursday,3,2014-09-22,False,False,False,,False,,False,55,65.0,58.6,61.8,62.4,55.9,59.15,0.161,0.161,0.0,8.0,11.6,True,False,True
2014-09-25,2014-09,B02598,Hinter,8674,2014,9,September,Thursday,3,2014-09-22,False,False,False,,False,,False,55,65.0,58.6,61.8,62.4,55.9,59.15,0.161,0.161,0.0,8.0,11.6,True,False,True
2014-09-25,2014-09,B02617,Weiter,13127,2014,9,September,Thursday,3,2014-09-22,False,False,False,,False,,False,55,65.0,58.6,61.8,62.4,55.9,59.15,0.161,0.161,0.0,8.0,11.6,True,False,True
2014-09-25,2014-09,B02682,Schmecken,7166,2014,9,September,Thursday,3,2014-09-22,False,False,False,,False,,False,55,65.0,58.6,61.8,62.4,55.9,59.15,0.161,0.161,0.0,8.0,11.6,True,False,True
2014-09-25,2014-09,B02764,Danach-NY,8221,2014,9,September,Thursday,3,2014-09-22,False,False,False,,False,,False,55,65.0,58.6,61.8,62.4,55.9,59.15,0.161,0.161,0.0,8.0,11.6,True,False,True
2014-09-26,2014-09,B02512,Unter,953,2014,9,September,Friday,4,2014-09-22,False,False,False,,False,,False,1,75.6,56.0,65.8,73.6,52.9,63.25,0.0,0.0,0.0,0.0,9.1,False,False,False
2014-09-26,2014-09,B02598,Hinter,8307,2014,9,September,Friday,4,2014-09-22,False,False,False,,False,,False,1,75.6,56.0,65.8,73.6,52.9,63.25,0.0,0.0,0.0,0.0,9.1,False,False,False
2014-09-26,2014-09,B02617,Weiter,13044,2014,9,September,Friday,4,2014-09-22,False,False,False,,False,,False,1,75.6,56.0,65.8,73.6,52.9,63.25,0.0,0.0,0.0,0.0,9.1,False,False,False
2014-09-26,2014-09,B02682,Schmecken,6567,2014,9,September,Friday,4,2014-09-22,False,False,False,,False,,False,1,75.6,56.0,65.8,73.6,52.9,63.25,0.0,0.0,0.0,0.0,9.1,False,False,False
2014-09-26,2014-09,B02764,Danach-NY,8633,2014,9,September,Friday,4,2014-09-22,False,False,False,,False,,False,1,75.6,56.0,65.8,73.6,52.9,63.25,0.0,0.0,0.0,0.0,9.1,False,False,False
2014-09-27,2014-09,B02512,Unter,1005,2014,9,September,Saturday,5,2014-09-22,True,False,False,,False,,False,0,80.7,56.5,68.6,81.3,54.4,67.85,0.0,0.0,0.0,0.0,7.4,False,False,False
2014-09-27,2014-09,B02598,Hinter,8496,2014,9,September,Saturday,5,2014-09-22,True,False,False,,False,,False,0,80.7,56.5,68.6,81.3,54.4,67.85,0.0,0.0,0.0,0.0,7.4,False,False,False
2014-09-27,2014-09,B02617,Weiter,13436,2014,9,September,Saturday,5,2014-09-22,True,False,False,,False,,False,0,80.7,56.5,68.6,81.3,54.4,67.85,0.0,0.0,0.0,0.0,7.4,False,False,False
2014-09-27,2014-09,B02682,Schmecken,6899,2014,9,September,Saturday,5,2014-09-22,True,False,False,,False,,False,0,80.7,56.5,68.6,81.3,54.4,67.85,0.0,0.0,0.0,0.0,7.4,False,False,False
2014-09-27,2014-09,B02764,Danach-NY,9632,2014,9,September,Saturday,5,2014-09-22,True,False,False,,False,,False,0,80.7,56.5,68.6,81.3,54.4,67.85,0.0,0.0,0.0,0.0,7.4,False,False,False
2014-09-28,2014-09,B02512,Unter,734,2014,9,September,Sunday,6,2014-09-22,True,False,False,,False,,False,3,82.1,59.2,70.65,83.0,60.6,71.8,0.0,0.0,0.0,0.0,6.2,False,False,False
2014-09-28,2014-09,B02598,Hinter,6099,2014,9,September,Sunday,6,2014-09-22,True,False,False,,False,,False,3,82.1,59.2,70.65,83.0,60.6,71.8,0.0,0.0,0.0,0.0,6.2,False,False,False
2014-09-28,2014-09,B02617,Weiter,10564,2014,9,September,Sunday,6,2014-09-22,True,False,False,,False,,False,3,82.1,59.2,70.65,83.0,60.6,71.8,0.0,0.0,0.0,0.0,6.2,False,False,False
2014-09-28,2014-09,B02682,Schmecken,5327,2014,9,September,Sunday,6,2014-09-22,True,False,False,,False,,False,3,82.1,59.2,70.65,83.0,60.6,71.8,0.0,0.0,0.0,0.0,6.2,False,False,False
2014-09-28,2014-09,B02764,Danach-NY,6932,2014,9,September,Sunday,6,2014-09-22,True,False,False,,False,,False,3,82.1,59.2,70.65,83.0,60.6,71.8,0.0,0.0,0.0,0.0,6.2,False,False,False
2014-09-29,2014-09,B02512,Unter,905,2014,9,September,Monday,0,2014-09-29,False,False,False,,False,,False,3,78.9,60.8,69.85,78.5,61.7,70.1,0.0,0.0,0.0,0.0,5.9,False,False,False
2014-09-29,2014-09,B02598,Hinter,6394,2014,9,September,Monday,0,2014-09-29,False,False,False,,False,,False,3,78.9,60.8,69.85,78.5,61.7,70.1,0.0,0.0,0.0,0.0,5.9,False,False,False
2014-09-29,2014-09,B02617,Weiter,10125,2014,9,September,Monday,0,2014-09-29,False,False,False,,False,,False,3,78.9,60.8,69.85,78.5,61.7,70.1,0.0,0.0,0.0,0.0,5.9,False,False,False
2014-09-29,2014-09,B02682,Schmecken,5352,2014,9,September,Monday,0,2014-09-29,False,False,False,,False,,False,3,78.9,60.8,69.85,78.5,61.7,70.1,0.0,0.0,0.0,0.0,5.9,False,False,False
2014-09-29,2014-09,B02764,Danach-NY,6425,2014,9,September,Monday,0,2014-09-29,False,False,False,,False,,False,3,78.9,60.8,69.85,78.5,61.7,70.1,0.0,0.0,0.0,0.0,5.9,False,False,False
2014-09-30,2014-09,B02512,Unter,968,2014,9,September,Tuesday,1,2014-09-29,False,False,True,,False,,False,53,69.6,62.0,65.8,71.3,62.2,66.75,0.055,0.055,0.0,5.0,8.1,True,False,True
2014-09-30,2014-09,B02598,Hinter,7546,2014,9,September,Tuesday,1,2014-09-29,False,False,True,,False,,False,53,69.6,62.0,65.8,71.3,62.2,66.75,0.055,0.055,0.0,5.0,8.1,True,False,True
2014-09-30,2014-09,B02617,Weiter,11292,2014,9,September,Tuesday,1,2014-09-29,False,False,True,,False,,False,53,69.6,62.0,65.8,71.3,62.2,66.75,0.055,0.055,0.0,5.0,8.1,True,False,True
2014-09-30,2014-09,B02682,Schmecken,6057,2014,9,September,Tuesday,1,2014-09-29,False,False,True,,False,,False,53,69.6,62.0,65.8,71.3,62.2,66.75,0.055,0.055,0.0,5.0,8.1,True,False,True
2014-09-30,2014-09,B02764,Danach-NY,7568,2014,9,September,Tuesday,1,2014-09-29,False,False,True,,False,,False,53,69.6,62.0,65.8,71.3,62.2,66.75,0.055,0.055,0.0,5.0,8.1,True,False,True
